-35.4103, 50.5757
-35.3625, 50.5688
-35.3148, 50.5620
-35.3148, 50.5620
-35.2670, 50.5551
-35.2193, 50.5482
-35.1715, 50.5413
-35.1715, 50.5413
-35.1239, 50.5344
-35.0762, 50.5275
-35.0762, 50.5275
-35.0285, 50.5205
-34.9808, 50.5135
-34.9808, 50.5135
-34.9332, 50.5065
-34.8856, 50.4995
-34.8379, 50.4924
-34.8379, 50.4924
-34.7903, 50.4853
-34.7427, 50.4782
-34.7427, 50.4782
-34.6952, 50.4711
-34.6476, 50.4640
-34.6476, 50.4640
-34.6001, 50.4568
-34.5526, 50.4496
-34.5051, 50.4424
-34.5051, 50.4424
-34.4576, 50.4352
-34.4101, 50.4280
-34.4101, 50.4280
-34.3626, 50.4207
-34.3152, 50.4134
-34.3152, 50.4134
-34.2678, 50.4061
-34.2204, 50.3988
-34.1730, 50.3914
-34.1730, 50.3914
-34.1256, 50.3840
-34.0782, 50.3767
-34.0782, 50.3767
-34.0308, 50.3692
-33.9835, 50.3618
-33.9835, 50.3618
-33.9362, 50.3544
-33.8889, 50.3469
-33.8416, 50.3394
-33.8416, 50.3394
-33.7943, 50.3319
-33.7471, 50.3243
-33.7471, 50.3243
-33.6998, 50.3168
-33.6526, 50.3092
-33.6526, 50.3092
-33.6054, 50.3016
-33.5582, 50.2940
-33.5110, 50.2863
-33.5110, 50.2863
-33.4639, 50.2787
-33.4167, 50.2710
-33.4167, 50.2710
-33.3695, 50.2633
-33.3224, 50.2555
-33.3224, 50.2555
-33.2753, 50.2478
-33.2282, 50.2400
-33.1812, 50.2322
-33.1812, 50.2322
-33.1341, 50.2244
-33.0871, 50.2166
-33.0871, 50.2166
-33.0400, 50.2087
-32.9930, 50.2009
-32.9930, 50.2009
-32.9461, 50.1930
-32.8991, 50.1851
-32.8521, 50.1771
-32.8521, 50.1771
-32.8052, 50.1692
-32.7583, 50.1612
-32.7583, 50.1612
-32.7114, 50.1532
-32.6645, 50.1452
-32.6645, 50.1452
-32.6176, 50.1371
-32.5708, 50.1291
-32.5239, 50.1210
-32.5239, 50.1210
-32.4771, 50.1129
-32.4303, 50.1048
-32.4303, 50.1048
-32.3835, 50.0967
-32.3367, 50.0885
-32.3367, 50.0885
-32.2899, 50.0803
-32.2432, 50.0721
-32.1965, 50.0639
-32.1965, 50.0639
-32.1498, 50.0556
-32.1031, 50.0474
-32.1031, 50.0474
-32.0564, 50.0391
-32.0097, 50.0308
-32.0097, 50.0308
-31.9631, 50.0225
-31.9165, 50.0141
-31.8699, 50.0058
-31.8699, 50.0058
-31.8233, 49.9974
-31.7767, 49.9890
-31.7767, 49.9890
-31.7301, 49.9805
-31.6836, 49.9721
-31.6836, 49.9721
-31.6371, 49.9636
-31.5906, 49.9551
-31.5441, 49.9466
-31.5441, 49.9466
-31.4976, 49.9381
-31.4512, 49.9295
-31.4512, 49.9295
-31.4047, 49.9210
-31.3583, 49.9124
-31.3583, 49.9124
-31.3119, 49.9038
-31.2655, 49.8951
-31.2191, 49.8865
-31.2191, 49.8865
-31.1727, 49.8778
-31.1264, 49.8691
-31.1264, 49.8691
-31.0801, 49.8604
-31.0338, 49.8517
-30.9875, 49.8429
-30.9875, 49.8429
-30.9413, 49.8342
-30.8950, 49.8254
-30.8950, 49.8254
-30.8488, 49.8166
-30.8026, 49.8077
-30.8026, 49.8077
-30.7564, 49.7989
-30.7102, 49.7900
-30.6641, 49.7811
-30.6641, 49.7811
-30.6179, 49.7722
-30.5718, 49.7633
-30.5718, 49.7633
-30.5257, 49.7543
-30.4796, 49.7454
-30.4796, 49.7454
-30.4335, 49.7364
-30.3875, 49.7274
-30.3415, 49.7183
-30.3415, 49.7183
-30.2955, 49.7093
-30.2495, 49.7002
-30.2495, 49.7002
-30.2035, 49.6911
-30.1575, 49.6820
-30.1575, 49.6820
-30.1116, 49.6729
-30.0656, 49.6637
-30.0197, 49.6545
-30.0197, 49.6545
-29.9739, 49.6454
-29.9280, 49.6361
-29.9280, 49.6361
-29.8821, 49.6269
-29.8363, 49.6177
-29.7905, 49.6084
-29.7905, 49.6084
-29.7447, 49.5991
-29.6990, 49.5898
-29.6990, 49.5898
-29.6532, 49.5805
-29.6075, 49.5711
-29.6075, 49.5711
-29.5617, 49.5617
-29.5160, 49.5524
-29.4703, 49.5430
-29.4703, 49.5430
-29.4247, 49.5335
-29.3790, 49.5241
-29.3790, 49.5241
-29.3334, 49.5146
-29.2878, 49.5051
-29.2878, 49.5051
-29.2422, 49.4956
-29.1966, 49.4861
-29.1511, 49.4766
-29.1511, 49.4766
-29.1055, 49.4670
-29.0600, 49.4574
-29.0600, 49.4574
-29.0145, 49.4478
-28.9690, 49.4382
-28.9690, 49.4382
-28.9236, 49.4285
-28.8781, 49.4189
-28.8327, 49.4092
-28.8327, 49.4092
-28.7873, 49.3995
-28.7419, 49.3898
-28.7419, 49.3898
-28.6965, 49.3800
-28.6512, 49.3703
-28.6512, 49.3703
-28.6058, 49.3605
-28.5605, 49.3507
-28.5152, 49.3409
-28.5152, 49.3409
-28.4699, 49.3310
-28.4247, 49.3212
-28.4247, 49.3212
-28.3794, 49.3113
-28.3342, 49.3014
-28.3342, 49.3014
-28.2891, 49.2915
-28.2439, 49.2815
-28.1987, 49.2716
-28.1987, 49.2716
-28.1536, 49.2616
-28.1085, 49.2516
-28.1085, 49.2516
-28.0634, 49.2416
-28.0183, 49.2316
-28.0183, 49.2316
-27.9732, 49.2215
-27.9282, 49.2115
-27.8832, 49.2014
-27.8832, 49.2014
-27.8382, 49.1913
-27.7932, 49.1811
-27.7932, 49.1811
-27.7482, 49.1710
-27.7033, 49.1608
-27.6583, 49.1507
-27.6583, 49.1507
-27.6134, 49.1404
-27.5686, 49.1302
-27.5686, 49.1302
-27.5237, 49.1200
-27.4789, 49.1097
-27.4789, 49.1097
-27.4340, 49.0995
-27.3892, 49.0892
-27.3444, 49.0788
-27.3444, 49.0788
-27.2997, 49.0685
-27.2549, 49.0582
-27.2549, 49.0582
-27.2102, 49.0478
-27.1655, 49.0374
-27.1655, 49.0374
-27.1208, 49.0270
-27.0761, 49.0165
-27.0315, 49.0061
-27.0315, 49.0061
-26.9868, 48.9956
-26.9422, 48.9851
-26.9422, 48.9851
-26.8976, 48.9746
-26.8531, 48.9641
-26.8531, 48.9641
-26.8085, 48.9536
-26.7640, 48.9430
-26.7195, 48.9324
-26.7195, 48.9324
-26.6749, 48.9218
-26.6305, 48.9112
-26.6305, 48.9112
-26.5860, 48.9006
-26.5416, 48.8899
-26.5416, 48.8899
-26.4972, 48.8792
-26.4528, 48.8685
-26.4084, 48.8578
-26.4084, 48.8578
-26.3640, 48.8471
-26.3197, 48.8363
-26.3197, 48.8363
-26.2754, 48.8256
-26.2311, 48.8148
-26.2311, 48.8148
-26.1868, 48.8040
-26.1426, 48.7932
-26.0984, 48.7823
-26.0984, 48.7823
-26.0541, 48.7715
-26.0099, 48.7606
-26.0099, 48.7606
-25.9658, 48.7497
-25.9216, 48.7388
-25.8775, 48.7278
-25.8775, 48.7278
-25.8334, 48.7169
-25.7893, 48.7059
-25.7893, 48.7059
-25.7452, 48.6949
-25.7012, 48.6839
-25.7012, 48.6839
-25.6571, 48.6729
-25.6131, 48.6618
-25.5692, 48.6508
-25.5692, 48.6508
